Id,Name,Family,Genus,Level,LevelRange,Element,Strength,Ether,Dexterity,Agility,Luck,MaxHp,PhyRst,EtherRst,Exp,Gold,Wp,Sp,Enhance1
1346,Rankor Krabble,Aquatic,Krabble,1,0,Water,10,9,20,0,3,282,15,-10,12,6,4,2,
1347,Yellow Skeeter,Aerial,Skeeter,23,2,Fire,78,115,88,4,66,18752,-10,15,46,30,7,3,
1348,Crawler Caterpile,Insect,Caterpile,41,2,Water,142,124,128,4,46,12622,20,0,102,28,11,5,
1349,Emerald Piranhax,Aquatic,Piranhax,40,2,Water,187,156,128,7,50,60656,15,-10,97,28,11,5,
1350,Ground Caterpile,Insect,Caterpile,60,50,Water,306,335,173,6,102,184354,20,0,187,92,15,6,
1351,Doryu Riik,Beast,Riik,70,20,None,371,464,162,4,90,276110,25,-10,244,112,17,7,
1352,Martz Parisax,Insect,Parisax,59,2,Water,232,263,172,6,192,128090,-10,15,363,90,30,12,
1353,Illumi Skeeter,Aerial,Skeeter,35,2,Wind,130,159,138,5,111,40039,-10,15,161,96,20,9,
1354,Nel Arachno,Insect,Arachno,26,3,Wind,102,111,106,3,63,28652,-5,15,54,17,8,4,
1355,Arogan Rhogul,Aerial,Rhogul,29,2,None,219,120,101,4,54,52721,30,-10,147,38,9,4,
1356,Demon Antol,Insect,Antol,39,2,Earth,148,148,135,4,41,45580,10,-10,187,54,22,10,
1357,Mishgal Skeeter,Aerial,Skeeter,43,2,Wind,158,193,163,6,134,55699,-10,15,222,122,23,10,
1358,Fresh Rodonya,Beast,Rodonya,38,2,None,170,162,126,2,95,62668,-10,30,119,26,10,5,
1359,Magnl Caterpile,Insect,Caterpile,39,2,Earth,212,183,113,4,59,56215,30,-10,93,27,11,5,
1360,Totorio Moramora,Aerial,Moramora,39,2,Ice,225,183,153,6,108,102302,20,-10,187,81,11,5,
1361,Ghastly Piranhax,Aquatic,Piranhax,39,2,Dark,156,109,126,7,48,7235,90,-100,93,27,4,2,
1362,Fresh Rodonya,Beast,Rodonya,40,2,None,178,169,131,2,100,68041,-10,30,260,56,11,5,
1363,Aplom Pippito,Beast,Pippito,40,2,None,174,435,210,9,243,64876,0,0,326,280,11,5,
1364,Tolmeda Plambus,Insect,Plambus,48,2,Ice,247,206,176,6,162,109747,25,10,353,105,25,11,
1365,Hool Arachno,Insect,Arachno,40,2,Fire,161,169,140,4,121,66458,0,20,228,56,22,10,
1366,Heggl Antol,Insect,Antol,80,2,Ice,285,319,278,7,257,119120,15,0,610,134,37,15,
1367,Brutton Parisax,Insect,Parisax,41,2,Water,164,186,127,4,136,70795,-10,15,102,28,11,5,
1368,Reggl Arachno,Insect,Arachno,43,2,Fire,172,181,149,4,129,74661,0,20,111,30,11,5,
1369,Reggl Arachno,Insect,Arachno,45,2,Fire,179,189,154,4,135,80350,0,20,119,32,12,5,
1370,Linka Skeet,Aerial,Skeeter,45,2,Fire,145,213,146,6,121,54842,-10,15,99,32,12,5,
1371,Mabalus Parisax,Insect,Parisax,49,2,Water,194,221,147,5,161,94453,-10,15,136,35,13,5,
1372,Kendra Guldo,Humanoid,Guldo,53,1,None,247,198,177,13,130,107010,10,20,257,39,13,6,
1373,Phoebus Sovereign,Machine,Sovereign,54,2,None,248,242,176,11,56,131304,10,-10,158,40,14,6,
1374,Kustal Sovereign,Machine,Sovereign,54,2,None,346,259,172,12,261,181080,30,-10,316,121,14,6,
1375,Radclyffe Sovereign,Machine,Sovereign,54,2,None,207,302,198,12,42,106416,-10,15,158,40,14,6,
1376,Familion Sovereign,Machine,Sovereign,54,2,None,311,288,234,11,168,115857,20,10,316,121,14,6,
1377,Familion Sovereign,Machine,Sovereign,55,2,None,272,210,237,11,172,85286,20,10,325,123,14,6,
1378,Familion Sovereign,Machine,Sovereign,65,0,None,371,344,274,13,201,157437,20,10,432,153,16,6,
1379,Familion Sovereign,Machine,Sovereign,99,0,None,557,515,397,19,302,322103,20,10,884,266,22,8,
1380,Gerolf Sovereign,Machine,Sovereign,100,0,None,834,782,309,20,276,749196,25,0,5992,1350,90,34,
1381,Blade Bot,Machine,Bot,65,0,Dark,275,314,257,16,288,116036,15,20,936,307,32,13,
1382,Dagus Lysaat,Aquatic,Lysaat,42,2,Water,182,200,125,5,52,69601,10,-30,88,29,11,5,
1383,Stonic Urchon,Aquatic,Urchon,43,2,Water,238,192,143,11,53,91422,40,10,185,61,11,5,
1384,Gaddon Parisax,Insect,Parisax,42,2,Water,168,191,129,4,139,73594,-10,15,213,59,23,10,
1385,Time-Limited Missile,Machine,,40,0,Fire,31,622,280,20,152,15070,0,0,0,0,6,3,
1386,Hermit Tirkin,Humanoid,Tirkin,9,0,None,60,35,48,6,15,4637,25,-10,130,134,12,7,
1387,Raine Tirkin,Humanoid,Tirkin,7,0,None,41,37,50,5,21,1657,15,-10,44,28,3,2,
1388,Irving the Watchman,Humanoid,Ardainian,65,0,None,473,501,375,21,302,269892,10,-10,504,204,32,13,
1389,Crafty Zofka,Humanoid,Driver,68,0,None,766,800,501,36,551,2177358,10,30,3112,4336,99,39,
1391,Turbulent Keaton,Humanoid,Driver,66,0,None,642,784,332,19,386,1066416,20,20,2217,2610,64,26,
1393,Sentynel Driver,Humanoid,Driver,62,0,None,372,417,272,16,224,182336,5,20,1456,1349,31,13,
1395,Cloud Sea Tyrant Nero,Aquatic,Squood,38,0,Wind,712,501,162,7,188,1049328,0,30,3576,1584,105,50,
1396,Slumb Arachno,Insect,Arachno,40,0,Earth,171,202,134,4,45,15070,0,10,228,56,22,10,
1397,Jealous Gogol,Beast,Gogol,43,0,None,379,293,141,2,136,297121,10,-10,925,244,46,20,
1398,Imbalanced Gogol,Beast,Gogol,45,0,None,534,308,196,3,148,459144,15,-15,1393,484,60,27,
1399,Rhoab Medooz,Aerial,Medooz,54,0,Water,177,299,160,8,126,96976,0,50,528,242,28,12,
1400,Profligate Sjell,Humanoid,Driver,58,0,None,584,601,305,17,245,463344,10,10,1172,884,43,18,
1402,Meddlesome Zacharias,Humanoid,Driver,60,0,None,718,656,354,19,259,634447,15,5,1872,1155,60,24,
1404,Rebellious Soldier,Humanoid,Resistance,70,0,None,680,399,327,23,206,211232,10,0,2448,1124,68,28,
1405,Rebellious Soldier,Humanoid,Resistance,70,0,None,728,432,378,23,309,237636,10,0,2448,1124,68,28,
1406,Rebellious Soldier,Humanoid,Resistance,70,0,None,631,399,327,23,206,211232,10,0,2448,1124,68,28,
1407,Rebellious Soldier,Humanoid,Resistance,70,0,None,728,432,378,23,309,237636,10,0,2448,1124,68,28,
1408,Dilemma Scout,Humanoid,Driver,60,0,None,786,770,450,41,487,1767702,10,30,2496,2772,75,30,
1410,Woden Driver,Humanoid,Driver,58,0,None,449,480,236,15,197,209608,10,15,1406,1326,29,12,
1412,Blood-Crazed Stalker,Humanoid,Igna,63,0,None,844,508,231,12,244,2467140,25,0,2455,1230,77,32,
1413,Vyktym Igna,Humanoid,Igna,61,0,None,734,782,157,25,298,247335,10,25,707,188,30,13,
1414,Sakryfyce Igna,Humanoid,Igna,60,0,None,615,678,384,30,207,115659,10,0,436,92,30,12,
1415,Telluric Desirée,Beast,Mammut,84,0,None,1388,1157,408,7,342,10171260,20,-10,6684,2856,117,45,
1416,Celestial Bailey,Aerial,Ekidno,78,0,Water,567,820,426,11,217,2825472,20,-15,3880,1944,111,45,
1417,Pelagic Vincent,Aerial,Aspid,81,0,Wind,1121,828,371,16,679,5330112,30,-10,5210,3405,114,45,
1418,Glaring Aspar,Beast,Aspar,92,0,Earth,1264,785,439,8,804,666555,0,20,1697,402,42,16,
1419,Svarm Nest,Insect,Skeeter,88,0,Wind,0,0,0,19,0,61193,10,-10,242,0,40,16,
1420,Svarm Appix,Aerial,Skeeter,84,2,Fire,528,719,451,14,287,220891,-10,15,668,285,39,15,
1421,Stopper Sovereign,Machine,Sovereign,95,0,None,1376,1274,613,26,465,642633,20,10,1791,504,43,17,
1422,Nameless Sentinel,Machine,Artifice,125,0,None,3108,2331,871,61,835,22545614,40,50,33568,9720,159,60,
1423,Stopper Sovereign,Machine,Sovereign,96,0,None,1391,1288,619,26,469,654378,20,10,1822,511,43,17,
1424,Stopper Sovereign,Machine,Sovereign,96,0,None,1391,1288,619,26,469,654378,20,10,1822,511,43,17,
1425,Aura Garlus,Humanoid,Garlus,62,0,None,507,304,177,27,91,182952,10,0,728,96,31,13,
1428,enemy205,Beast,Volff,1,0,None,3,2,27,0,5,489,10,-15,4,13,4,2,
1429,enemy206,Beast,Feris,2,0,None,5,3,31,10,6,521,5,-10,4,21,4,3,
1430,enemy207,Beast,Buloofo,2,0,None,6,4,32,0,3,462,30,15,4,28,4,3,
1431,enemy208,Machine,Artifice,8,0,Dark,64,88,51,15,31,9270,30,50,576,248,42,24,
1432,enemy209,Humanoid,Driver,10,0,None,57,57,56,17,55,5920,10,20,336,108,40,25,
1433,enemy210,Blade,Blade,10,0,Light,47,66,44,17,46,5180,0,30,336,108,40,25,
1434,enemy211,Blade,Blade,14,0,Fire,123,135,80,21,72,54400,10,25,688,141,80,48,
1435,enemy212,Humanoid,Ardainian,10,0,None,70,64,49,4,28,3552,10,-10,56,43,12,7,
1436,enemy212,Humanoid,Ardainian,11,0,None,75,69,52,4,30,4200,10,-10,120,92,27,15,
1437,enemy214,Humanoid,,20,0,None,75,80,75,26,58,32305,0,-50,750,195,130,70,
1438,enemy215,Humanoid,Driver,16,0,None,34,41,51,23,65,5145,5,-50,96,63,24,12,
1439,enemy216,Humanoid,Driver,17,0,None,36,43,53,24,68,5700,5,-50,101,67,24,12,
1440,enemy217,Humanoid,Driver,18,0,None,45,38,47,25,68,8360,10,-50,159,141,36,18,
1441,enemy218,Beast,Jagron,29,0,None,255,306,126,16,161,265188,10,15,422,193,18,8,
1442,enemy218,Beast,Jagron,29,0,None,255,306,126,16,161,265188,10,15,1688,386,36,16,
1443,enemy220,Blade,Torna,40,0,Dark,404,342,182,44,228,602800,20,10,3260,1120,66,30,
1444,enemy208,Machine,Artifice,38,0,Dark,403,344,202,41,203,189462,30,50,1788,528,42,20,
1445,enemy222,Machine,Artifice,48,0,None,503,431,179,52,216,239320,30,0,1326,1050,75,33,
1446,enemy220,Blade,Torna,50,0,Dark,459,421,219,54,280,486450,20,10,4700,1840,78,33,
1447,enemy220,Blade,Torna,50,0,Dark,390,358,219,54,308,8756100,20,10,4700,1840,156,66,
1448,enemy225,Beast,,53,0,Dark,526,486,194,57,118,475600,15,10,4112,1975,108,48,
1449,enemy227,Machine,Bot,50,0,None,383,3830,169,0,187,108100,0,0,0,0,0,0,
1450,enemy228,Machine,Bot,50,0,None,383,383,169,0,187,108100,0,0,0,0,0,0,
1451,,Machine,Bot,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1452,,Machine,Bot,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1453,,Machine,Bot,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1454,enemy207,Beast,Buloofo,3,0,None,10,7,35,0,4,2800,30,15,22,32,4,3,
1455,enemy174,Humanoid,Tirkin,31,0,None,292,255,169,15,96,91273,15,-10,184,83,18,9,
1456,enemy175,Humanoid,Tirkin,30,0,None,260,192,140,13,111,37128,10,-10,132,40,18,8,
1457,enemy176,Beast,Gogol,32,0,None,240,202,112,1,103,123434,10,-10,264,86,19,9,
1458,enemy177,Beast,Gogol,35,0,None,423,264,185,21,176,920052,15,-15,887,288,40,18,
1459,enemy178,Insect,Antol,38,0,Earth,207,207,132,4,40,62460,10,-10,149,52,21,10,
1460,enemy179,Aerial,Flier,39,0,Wind,194,367,122,16,168,53539,-20,30,156,54,22,10,
1461,enemy180,Insect,Caterpile,39,0,Earth,304,261,113,4,59,80308,30,-10,156,54,22,10,
1462,enemy181,Aquatic,Brog,35,0,Water,236,206,115,2,50,124134,15,10,134,48,20,9,
1463,enemy182,Beast,Buloofo,37,0,None,348,237,125,2,31,186200,30,15,288,256,21,9,
1464,enemy183,Beast,Volff,36,0,None,208,191,118,1,41,94838,5,-10,278,248,21,9,
1465,enemy184,Aquatic,Squood,42,0,Water,383,533,210,10,145,726980,-10,15,1065,592,34,15,
1466,enemy185,Insect,Parisax,38,0,Water,219,249,120,4,127,89526,-10,15,149,132,10,5,
1467,enemy186,Humanoid,Driver,46,0,None,492,472,339,16,237,698560,5,20,2065,996,50,22,
1468,enemy187,Beast,Volff,35,0,None,404,297,177,27,62,705860,5,-10,269,240,20,9,
1469,enemy188,Humanoid,Ardainian,40,0,None,345,274,186,12,124,203445,10,-10,228,112,22,10,
1470,enemy189,Aquatic,Urchon,37,0,Water,319,258,126,9,46,119700,40,10,576,384,21,9,
1471,enemy190,Beast,Ropl,39,0,Water,389,273,126,45,207,193898,40,20,624,408,22,10,
1472,enemy191,Aerial,Moramora,41,0,Wind,337,273,158,6,113,158368,20,-10,682,432,23,10,
1473,enemy192,Beast,Volff,9,0,None,25,23,48,0,12,2771,5,-10,36,26,8,5,
1474,enemy193,Beast,Buloofo,10,0,None,45,31,53,1,10,6216,30,15,39,28,8,5,
1476,enemy194,Humanoid,Driver,52,0,None,487,477,258,44,214,560576,10,15,998,579,27,11,
1477,enemy195,Humanoid,Driver,52,0,None,512,530,328,66,247,426425,5,20,998,579,27,11,
1478,enemy196,Beast,Bunnit,54,0,None,304,337,198,1,144,127504,0,0,1056,606,28,12,
1479,enemy197,Aerial,Wisp,41,0,Water,254,222,131,16,51,78400,-10,20,682,432,23,10,
1482,enemy198,Aquatic,Urchon,20,0,Water,73,59,80,6,26,13419,40,10,125,130,13,7,
1483,enemy199,Beast,Aspar,18,0,Earth,69,53,75,2,88,6959,0,20,106,118,12,6,
1484,enemy200,Humanoid,Ardainian,19,0,None,142,163,131,34,73,43186,10,-10,115,124,13,7,
1485,enemy201,Beast,Gogol,24,0,None,186,156,91,1,79,78039,10,-10,163,158,15,7,
1486,enemy202,Aerial,Ekidno,50,0,Water,337,214,162,4,71,224848,20,-15,470,368,26,11,
1487,enemy203,Beast,Gogol,37,0,None,275,232,125,1,118,155610,10,-10,288,256,21,9,
1488,enemy204,Beast,Gogol,39,0,None,334,224,135,2,130,182322,15,-15,312,272,22,10,
1489,enemy69,Insect,Antol,10,0,Earth,26,26,54,1,12,1998,10,-10,56,72,8,5,
1490,enemy69,Beast,Ropl,16,0,Earth,100,68,69,23,27,25519,30,-10,96,106,12,6,
1491,enemy69,Beast,Griffox,43,0,None,313,273,163,2,116,173532,30,-10,370,305,23,10,
1496,enemy69,Beast,Bunnit,38,2,None,285,316,193,1,135,93828,0,0,149,52,21,10,
1497,enemy69,Beast,Bunnit,40,2,None,436,307,200,1,88,101873,0,0,195,56,22,10,
1498,enemy121,Beast,Bunnit,12,1,None,58,51,68,0,26,7626,0,-10,38,16,9,5,
1499,enemy122,Beast,Bunnit,14,1,None,71,60,73,0,30,10118,0,-10,51,18,10,6,
1500,enemy123,Beast,Volff,16,1,None,71,65,67,0,20,17887,5,-10,67,21,12,6,
1501,enemy124,Beast,Volff,10,1,None,49,45,51,0,13,7718,5,-10,16,0,8,5,
1502,enemy230,Beast,Feris,12,1,None,74,54,58,12,19,16646,5,-10,69,24,9,5,
1503,enemy230,Beast,Feris,8,1,None,54,40,47,10,14,8363,5,-10,14,0,7,4,
1504,enemy69,Beast,Armu,1,0,None,20,15,24,0,8,1855,10,-10,20,33,4,2,
1505,enemy69,Beast,Armu,1,0,None,20,15,24,0,8,1855,10,-10,20,33,4,2,
1506,enemy69,Beast,Ardun,1,0,None,25,14,24,4,4,2100,15,-15,20,33,4,2,
1507,enemy230,Beast,Eks,11,1,None,51,59,56,0,31,9712,10,0,48,23,9,5,
1508,enemy230,Beast,Eks,6,1,None,33,38,42,0,20,3885,10,0,12,0,6,4,
1509,,Beast,Eks,1,0,None,24,33,40,0,21,1960,10,15,18,9,4,2,
1510,,Beast,Gogol,30,0,None,227,191,106,1,97,111384,10,-10,243,80,18,8,
1511,,Beast,Gogol,35,0,None,302,203,123,1,117,153342,15,-15,322,120,20,9,
1512,enemy125,Beast,Flamii,15,1,None,75,77,78,1,49,15580,-10,15,54,20,11,6,
1513,enemy126,Beast,Flamii,33,2,None,251,339,169,2,99,110910,-10,10,150,44,19,9,
1514,,Aquatic,Garaffa,1,0,None,23,30,21,0,13,2400,-10,30,20,9,4,2,
1515,enemy127,Aquatic,Garaffa,11,1,None,79,49,59,8,15,13335,10,-10,60,30,9,5,
1516,enemy128,Beast,Buloofo,41,2,None,496,338,176,2,44,285376,30,15,409,86,23,10,
1517,enemy69,Aquatic,Brog,1,0,Water,16,14,28,0,5,1224,15,10,22,9,4,2,
1518,enemy129,Aquatic,Lizard,32,2,Earth,269,240,168,18,105,103548,10,-10,120,43,19,9,
1519,enemy130,Aerial,Taos,15,1,Wind,66,89,84,1,69,13262,-10,25,91,40,11,6,
1520,,Beast,Rapchor,1,0,None,27,30,28,0,13,1290,-10,40,14,6,4,2,
1521,enemy132,Insect,Caterpile,36,4,Water,236,259,113,4,63,100567,20,0,166,49,21,9,
1522,enemy131,Beast,Rapchor,12,1,None,66,58,68,1,53,7257,-10,15,53,16,9,5,
1523,,Insect,Arachno,1,0,Earth,19,20,29,0,4,810,-10,10,12,6,4,2,
1524,,Insect,Arachno,1,0,Wind,21,22,32,0,8,1080,-5,15,14,6,4,2,
1525,,Insect,Arachno,1,0,Water,33,26,27,0,5,2990,20,0,100,49,8,4,
1526,enemy132,Insect,Caterpile,26,2,Water,229,251,115,3,60,77846,20,0,109,34,16,8,
1527,enemy133,Aquatic,Crustip,34,2,Water,313,299,156,4,68,140485,20,0,233,69,20,9,
1528,enemy134,Aerial,Rhogul,14,1,None,95,63,65,2,42,9547,20,-10,103,28,10,6,
1529,enemy230,Aerial,Quadwing,11,1,None,47,60,70,2,35,8767,-10,10,60,77,9,5,
1530,enemy230,Aerial,Quadwing,15,1,None,66,83,84,3,45,17944,-10,10,91,100,11,6,
1531,enemy135,Aerial,Vang,36,2,Wind,256,337,160,6,129,89364,-15,20,139,49,21,9,
1532,enemy136,Aerial,Skeeter,12,1,Fire,45,67,58,2,38,6170,-10,15,46,32,9,5,
1533,enemy137,Aerial,Flier,34,2,Wind,222,421,143,15,194,55892,-20,30,129,69,20,9,
1534,enemy138,Aquatic,Krabble,12,1,Water,67,57,54,3,15,8107,15,-10,46,16,9,5,
1535,enemy139,Aquatic,Krabble,30,2,Water,273,233,131,41,101,83538,15,0,154,100,18,8,
1536,enemy140,Aquatic,Piranhax,13,1,Water,69,58,59,3,18,9579,15,-10,49,17,10,5,
1537,enemy141,Aquatic,Piranhax,32,2,Water,315,223,138,6,107,97376,15,-10,144,43,19,9,
1538,,Beast,Kapiba,1,0,None,25,26,33,1,11,1440,10,-10,12,6,4,2,
1539,enemy142,Humanoid,Tirkin,38,2,None,261,237,141,16,89,45110,15,-10,238,105,21,10,
1540,enemy143,Humanoid,Tirkin,37,2,None,237,139,121,15,53,58520,25,-10,201,76,21,9,
1541,enemy144,Humanoid,Tirkin,37,2,None,309,180,157,17,69,76076,25,-10,345,128,21,9,
1542,enemy145,Humanoid,Tirkin,38,2,None,201,184,168,16,107,36088,10,-10,178,52,21,10,
1543,enemy146,Humanoid,Tirkin,38,2,None,262,239,219,17,139,46914,10,-10,268,105,21,10,
1544,enemy147,Humanoid,Tirkin,36,2,None,191,174,161,15,102,33098,10,-10,166,49,21,9,
1545,enemy148,Humanoid,Tirkin,35,2,None,328,293,163,46,153,79896,0,30,269,120,20,9,
1546,enemy156,Beast,Pippito,38,2,None,201,534,189,19,203,37476,0,0,894,792,31,15,
1547,enemy149,Insect,Skeeter,36,2,Wind,0,0,0,9,0,14003,10,-10,55,0,21,9,
1548,enemy150,Beast,Ropl,33,2,Earth,380,257,149,43,67,178609,30,-10,325,67,19,9,
1549,enemy151,Beast,Grebel,9,1,Earth,45,50,54,2,32,4538,25,-10,31,13,8,5,
1550,enemy230,Aerial,Quadwing,39,2,None,335,375,222,6,148,182466,-10,15,312,136,22,10,
1551,enemy152,Aerial,Quadwing,40,2,None,264,295,173,6,117,146179,-10,15,326,140,22,10,
1559,enemy69,Beast,Ardun,75,0,None,1169,560,242,79,88,6355500,30,10,18240,15375,180,210,
1560,enemy69,Aerial,Rhogul,100,0,None,1341,953,495,157,254,6087217,30,30,29960,22500,225,255,
1561,enemy69,Aquatic,Squood,85,0,Water,828,1404,313,88,227,5504100,0,20,22760,18125,195,240,
1562,enemy69,Aquatic,Urchon,65,0,Light,811,656,283,69,79,3898440,40,20,14400,12800,160,195,
1563,enemy157,Beast,Bunnit,50,0,None,661,407,297,2,134,1011816,0,0,846,220,52,22,
1564,enemy158,Beast,Gogol,45,0,None,534,333,181,25,178,1836576,15,20,1432,484,48,22,
1565,Field Ardun,Beast,Ardun,10,0,None,115,67,43,8,14,22200,15,20,56,72,16,10,
1566,enemy159,Aquatic,Brog,25,0,Water,226,213,108,16,48,435744,15,10,570,148,32,16,
1567,enemy160,Aerial,Taos,18,0,Wind,165,239,142,1,122,150480,0,30,381,106,24,12,
1568,Spillit Urchon,Aquatic,Urchon,60,0,Light,250,202,189,64,73,31503,40,10,1248,924,30,12,
1569,Apostle Rhogul,Aerial,Rhogul,99,0,None,707,530,299,12,252,338975,20,-10,2948,1776,132,51,
1570,enemy61,Beast,Hox,4,0,None,17,16,50,0,18,1705,10,15,16,13,5,3,
1571,enemy48,Beast,Volff,3,0,None,8,7,34,0,6,1490,5,-10,19,8,4,3,
1572,enemy89,Beast,Volff,32,0,None,207,166,103,1,46,85982,10,-15,168,43,19,9,
1573,enemy161,Beast,Feris,21,2,None,170,125,81,17,30,62407,5,-10,120,41,14,7,
1574,enemy67,Beast,Armu,18,2,None,147,115,63,1,47,55385,10,-10,127,94,12,6,
1575,enemy69,Beast,Ardun,20,2,None,203,118,65,12,25,74550,15,-15,187,39,13,7,
1576,enemy70,Beast,Eks,18,2,None,124,167,102,1,111,40964,10,15,95,35,12,6,
1577,enemy87,Beast,Flamii,26,2,None,172,178,113,1,79,54955,-10,15,109,34,16,8,
1578,enemy60,Beast,Flamii,4,0,None,24,33,42,0,15,3465,-10,10,19,8,5,3,
1579,enemy100,Aquatic,Garaffa,40,2,None,242,317,95,2,148,180840,-10,30,326,84,22,10,
1580,enemy66,Aquatic,Garaffa,6,0,None,51,31,45,6,10,5334,10,-10,40,20,6,4,
1581,enemy102,Beast,Ellook,40,2,Ice,444,363,167,29,134,142034,0,30,391,420,22,10,
1582,enemy51,Beast,Buloofo,4,0,None,45,27,37,0,5,3500,30,15,38,13,5,3,
1583,enemy95,Beast,Griffox,32,2,None,309,269,168,2,115,140578,30,-10,264,64,19,9,
1584,enemy153,Beast,Jagron,43,2,None,279,432,137,22,210,148984,-10,30,481,91,23,10,
1585,enemy83,Beast,Riik,23,2,None,165,206,66,31,32,57004,25,-10,123,30,15,7,
1586,enemy84,Aquatic,Brog,30,0,Water,205,179,103,2,44,97104,15,10,243,60,18,8,
1587,enemy55,Aquatic,Upa,3,0,Water,26,32,35,0,20,1920,-10,15,14,8,4,3,
1588,enemy171,Aquatic,Lizard,9,1,Earth,57,50,58,7,27,7489,10,-10,26,13,8,5,
1589,enemy93,Aerial,Ekidno,43,2,Water,439,279,214,4,92,264108,20,-15,370,91,23,10,
1590,enemy72,Beast,Rapchor,19,2,None,145,163,75,2,74,29476,-10,40,80,24,13,7,
1591,enemy94,Beast,Aspar,13,1,Earth,93,71,62,1,67,9246,0,20,106,44,20,10,
1592,enemy162,Beast,Aspar,38,2,Wind,393,424,171,4,301,87513,0,40,387,132,42,20,
1593,enemy97,Insect,Antol,32,2,Earth,177,177,115,3,34,47475,10,-10,144,43,19,9,
1594,enemy98,Insect,Antol,36,2,Earth,337,351,184,4,57,227548,-10,10,1390,372,63,27,
1595,enemy58,Insect,Caterpile,5,0,Earth,23,19,34,1,11,1831,30,-10,21,9,5,4,
1596,enemy56,Insect,Scorpox,6,1,Earth,31,25,44,1,15,4889,25,0,44,20,6,4,
1597,enemy229,Beast,Feris,3,0,None,17,12,34,7,7,2552,5,-10,25,12,4,3,
1598,enemy90,Aquatic,Crustip,38,2,Water,432,316,193,5,180,182244,30,-10,268,79,21,10,
1599,enemy103,Insect,Parisax,39,2,Water,269,306,147,5,156,111997,-10,15,187,54,22,10,
1600,enemy104,Insect,Parisax,43,2,Wind,313,339,163,5,124,248871,-10,20,481,152,23,10,
1601,enemy105,Insect,Parisax,45,2,Earth,399,319,150,6,55,357112,30,0,1194,387,24,11,
1602,enemy81,Insect,Gyanna,23,2,Earth,184,188,85,3,66,55447,20,-10,154,45,15,7,
1603,enemy155,Insect,Plambus,44,0,Wind,380,380,164,6,149,190634,25,10,422,94,24,10,
1604,enemy62,Aerial,Rhogul,5,0,None,45,30,41,1,19,3159,20,-10,43,14,5,4,
1605,enemy91,Aerial,Rhogul,28,2,None,425,233,137,4,73,99715,30,-10,282,74,17,8,
1606,enemy67,Beast,Armu,20,0,None,161,126,67,1,51,65852,10,-10,150,104,13,7,
1607,enemy85,Aerial,Vang,21,2,Wind,121,160,83,3,61,29052,-15,20,67,27,14,7,
1608,enemy53,Aerial,Flier,4,0,Wind,21,40,34,4,28,1665,-20,30,16,13,5,3,
1609,enemy92,Aerial,Wisp,33,2,Water,271,237,144,15,54,72020,-10,20,150,89,19,9,
1610,enemy65,Aerial,Moramora,32,2,Wind,348,282,170,5,116,138521,20,-10,288,129,19,9,
1611,enemy107,Aerial,Aspid,48,2,Wind,487,335,148,7,275,465290,30,-10,2210,700,25,11,
1612,enemy106,Aerial,Medooz,40,2,Water,179,417,149,7,114,102174,0,50,163,56,22,10,
1613,enemy71,Aerial,Puffot,20,2,None,133,126,76,4,53,32056,-10,10,75,26,13,7,
1614,enemy86,Aquatic,Krabble,23,2,Water,198,169,100,34,73,50463,15,0,107,75,15,7,
1615,,Aquatic,Krabble,1,0,Ice,24,27,28,1,9,1400,15,0,14,16,4,2,
1616,enemy88,Aquatic,Grady,30,2,Water,181,262,103,13,88,48552,-10,15,132,60,18,8,
1617,enemy163,Aquatic,Grady,10,1,Water,28,44,53,6,60,2708,-10,15,33,21,8,5,
1618,enemy64,Aquatic,Serprond,42,2,Wind,358,456,169,8,192,296660,0,40,2130,740,23,10,
1619,enemy52,Beast,Kapiba,3,0,None,24,25,39,2,17,2592,10,-10,16,8,4,3,
1620,Trilut Grebel,Beast,Grebel,1,0,Earth,24,33,31,1,10,1220,25,-10,20,33,4,2,
1621,enemy96,Aquatic,Squood,38,2,Water,249,409,132,7,88,145740,-10,25,327,105,21,10,
1622,enemy164,Aquatic,Urchon,36,2,Water,310,250,123,9,45,114570,40,10,361,99,21,9,
1623,enemy80,Beast,Pippito,25,2,None,138,365,137,6,138,19224,0,0,519,495,16,8,
1624,enemy166,Beast,Pippito,51,2,None,312,782,256,24,305,137329,0,0,2425,1885,27,11,
1625,enemy74,Humanoid,Tirkin,21,2,None,153,139,91,10,52,17485,15,-10,107,54,14,7,
1626,enemy75,Humanoid,Tirkin,20,2,None,136,80,77,10,30,21868,25,-10,87,39,13,7,
1627,enemy76,Humanoid,Tirkin,19,2,None,108,99,102,9,57,11882,10,-10,69,24,13,7,
1628,enemy78,Humanoid,Tirkin,19,2,None,147,131,82,27,68,23078,0,30,115,62,13,7,
1629,enemy82,Insect,Skeeter,21,2,Wind,0,0,0,6,0,5918,10,-10,26,0,14,7,
1630,enemy108,Insect,Parisax,43,2,Fire,0,0,0,10,0,15237,-10,10,74,0,23,10,
1631,enemy79,Symbol,Tirkin,20,2,None,0,0,0,0,0,7455,30,0,25,0,13,7,
1632,enemy165,Machine,Artifice,32,2,Dark,404,366,177,36,172,221550,30,50,1440,648,38,18,
