Blade ID,Blade Name,Skill,Type,Col,Row,Level,Idea Category,Idea Points,Condition,Count,Result
1019,Agate,Razor-Sharp Iolite,Battle Skill,5,1,1,Justice,100,"Perform a Driver Combo.
(It's enough to just be present.)",2,Looks like I've gotten more powerful!
1019,Agate,Razor-Sharp Iolite,Battle Skill,5,2,2,Justice,200,Perform a Blade Combo.,5,"I'll show you the power that
flows through me."
1019,Agate,Razor-Sharp Iolite,Battle Skill,5,3,3,Justice,300,Perform a Blade Combo.,7,"If you stand in my way,
I will remove you."
1019,Agate,Razor-Sharp Iolite,Battle Skill,5,4,4,Justice,500,Use a Chain Attack.,5,"It's only because
we all worked together."
1019,Agate,Razor-Sharp Iolite,Battle Skill,5,5,5,Justice,800,Perform a Blade Combo.,12,"If you wish my friends ill...
You'll have to go through me!"
1019,Agate,Tanzanite Pursuer,Battle Skill,6,1,1,,,,,
1019,Agate,Tanzanite Pursuer,Battle Skill,6,2,2,Compassion,200,Use a Chain Attack.,2,We can achieve all this and more!
1019,Agate,Tanzanite Pursuer,Battle Skill,6,3,3,Compassion,300,Use a Chain Attack.,4,It went just as we'd planned.
1019,Agate,Tanzanite Pursuer,Battle Skill,6,4,4,Compassion,500,Perform a Blade Combo.,10,"You wanna see our might?
I don't think you're ready!"
1019,Agate,Tanzanite Pursuer,Battle Skill,6,5,5,Compassion,800,Use a Chain Attack.,5,I hope you'll find it helpful.
1019,Agate,Tiger's Eye Wrecker,Battle Skill,7,1,1,,,,,
1019,Agate,Tiger's Eye Wrecker,Battle Skill,7,2,2,Compassion,200,"Perform a Driver Combo.
(It's enough to just be present.)",5,"I'll review this attack later,
make sure to learn from it."
1019,Agate,Tiger's Eye Wrecker,Battle Skill,7,3,3,Compassion,300,"Perform a Driver Combo.
(It's enough to just be present.)",7,"I cannot, will not lose."
1019,Agate,Tiger's Eye Wrecker,Battle Skill,7,4,4,Compassion,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,"You'll have nothing to fear,
with me around."
1019,Agate,Tiger's Eye Wrecker,Battle Skill,7,5,5,Compassion,800,"Perform a Driver Combo.
(It's enough to just be present.)",12,"It's great, but we can do even better!"
1019,Agate,Prospecting,Field Skill,8,1,,,,,,
1019,Agate,Prospecting,Field Skill,8,2,1,Compassion,200,"Listen to what Agate wants
to do at an inn in Uraya.",,"Let's search for those minerals!
First, why not check the quarry
ruins in Uraya?"
1019,Agate,Prospecting,Field Skill,8,3,2,Compassion,300,"Obtain ore and get it
appraised at a jeweler.",,"We're not having much luck
finding new minerals, are we?"
1019,Agate,Prospecting,Field Skill,8,4,3,Compassion,500,"Obtain ore and get it
appraised at a jeweler.",,"We've appraised a bunch, but
none of them were new...
Ah, no, I'm not giving up yet!"
1019,Agate,Prospecting,Field Skill,8,5,,,,,,
1019,Agate,Mineralogy,Field Skill,9,1,1,,,,,
1019,Agate,Mineralogy,Field Skill,9,2,,,,,,
1019,Agate,Mineralogy,Field Skill,9,3,2,Compassion,300,Collect ore.,25,That's what I'm good at!
1019,Agate,Mineralogy,Field Skill,9,4,3,Compassion,500,Collect ore.,27,"Anything mineral-related,
I'm your gal."
1019,Agate,Mineralogy,Field Skill,9,5,,,,,,
1019,Agate,Keen Eye,Field Skill,10,1,1,,,,,
1019,Agate,Keen Eye,Field Skill,10,2,,,,,,
1019,Agate,Keen Eye,Field Skill,10,3,2,Compassion,300,Collect stuff.,7,"If we watch closely,
our chances might improve."
1019,Agate,Keen Eye,Field Skill,10,4,,,,,,
1019,Agate,Keen Eye,Field Skill,10,5,3,Compassion,800,"In higher terrain of the World Tree,
view the Heart-to-Heart
""Impassioned Thoughts"".",,The World Tree is full of mysteries...
1020,Gorg,,Key,1,1,1,,,,,
1020,Gorg,,Key,1,2,2,Truth,200,Increase Trust.,100,"I think I'm beginning to
understand you better."
1020,Gorg,,Key,1,3,3,Truth,300,Increase Trust.,1300,"We're going to get along well,
you and I."
1020,Gorg,,Key,1,4,4,Truth,500,Increase Trust.,3800,"We're going to be the greatest
partners who ever lived!"
1020,Gorg,,Key,1,5,5,Truth,800,Increase Trust.,9800,Truly we are the ultimate team.
1020,Gorg,Innocent Teardrop,Special,2,1,1,,,,,
1020,Gorg,Innocent Teardrop,Special,2,2,2,Bravery,200,Use Innocent Teardrop.,10,My strength has grown.
1020,Gorg,Innocent Teardrop,Special,2,3,3,Bravery,300,"Perform a Driver Combo.
(It's enough to just be present.)",7,"I admire your techniques. I only hope
that I will be able to match them."
1020,Gorg,Innocent Teardrop,Special,2,4,4,Bravery,500,Perform a Blade Combo.,10,"I am not what you would call
a sweet man."
1020,Gorg,Innocent Teardrop,Special,2,5,5,Bravery,800,Use Innocent Teardrop.,13,"I feel quite satisfied in my
skills with this technique now."
1020,Gorg,Bittersweet Dreams,Special,3,1,1,,,,,
1020,Gorg,Bittersweet Dreams,Special,3,2,2,Bravery,200,Use Bittersweet Dreams.,7,"I think my attack has become more
refined than ever. I can hardly wait to
test out my newfound skills."
1020,Gorg,Bittersweet Dreams,Special,3,3,3,Bravery,300,"Defeat a Biban Flamii
in Leftheria.",5,An excellent training experience.
1020,Gorg,Bittersweet Dreams,Special,3,4,4,Bravery,500,Use a Chain Attack.,5,Now that was real teamwork.
1020,Gorg,Bittersweet Dreams,Special,3,5,5,Bravery,800,"Defeat Ravenwing Skull
in Temperantia.",1,I never let a target escape.
1020,Gorg,Leave Me Alone,Special,4,1,1,,,,,
1020,Gorg,Leave Me Alone,Special,4,2,2,Justice,200,Perform a Blade Combo.,5,"My water abilities have increased.
Let me demonstrate in our next battle."
1020,Gorg,Leave Me Alone,Special,4,3,3,Justice,300,Use Leave Me Alone.,6,I feel I can still grow stronger.
1020,Gorg,Leave Me Alone,Special,4,4,4,Justice,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,"Your techniques are remarkable.
But now, I think, it is my turn."
1020,Gorg,Leave Me Alone,Special,4,5,5,Justice,800,"Perform a Driver Combo finisher.
(It's enough to just be present.)",3,"I am not so sweet of heart that I
would serve desserts to those
who stand in my way."
1020,Gorg,FTL,Battle Skill,5,1,1,Bravery,100,Help an incapacitated ally.,3,"Never forget to have your comrades'
backs!"
1020,Gorg,FTL,Battle Skill,5,2,2,Bravery,200,Help an incapacitated ally.,2,"You can rely on me, always."
1020,Gorg,FTL,Battle Skill,5,3,3,Bravery,300,Get a Blade as an ally.,15,"You can count on me to
support the team."
1020,Gorg,FTL,Battle Skill,5,4,4,Bravery,500,Help an incapacitated ally.,5,"Leave the support to me - you
focus on defeating the enemy!"
1020,Gorg,FTL,Battle Skill,5,5,5,Bravery,800,Get a Blade as an ally.,30,"Don't worry about your other allies -
I will defend them with my life."
1020,Gorg,IMD,Battle Skill,6,1,1,,,,,
1020,Gorg,IMD,Battle Skill,6,2,2,Truth,200,Block an attack.,5,"He who prepares need
never fear defeat."
1020,Gorg,IMD,Battle Skill,6,3,3,Truth,300,"Use Gorg's favorite pouch item
from the Literature category.",2,"After a tough battle, I just want to
soak in a hot spring bath."
1020,Gorg,IMD,Battle Skill,6,4,4,Truth,500,Block an attack.,9,My resilience is improving.
1020,Gorg,IMD,Battle Skill,6,5,5,Truth,800,Block an attack.,10,I feel like a master of defense.
1020,Gorg,FAS,Battle Skill,7,1,1,,,,,
1020,Gorg,FAS,Battle Skill,7,2,2,Bravery,200,"Defeat a Mordow Blant
in Uraya.",4,"Perhaps I could turn this one
into a delicious dessert?
...On second thoughts, perhaps not."
1020,Gorg,FAS,Battle Skill,7,3,3,Bravery,300,"Defeat an Aybam Medooz
in Leftheria.",5,"I find it so difficult to get used to
this enemy's terrible appearance."
1020,Gorg,FAS,Battle Skill,7,4,4,Bravery,500,"Defeat an Eanl Blant at
Spirit Crucible Elpys.",4,"Surely this one will make a fine
ingredient! ...I suppose not."
1020,Gorg,FAS,Battle Skill,7,5,5,Bravery,800,"Defeat a Spirit Lexos
at the World Tree.",4,"These Spirit Lexos seem like
quite dangerous foes."
1020,Gorg,Keen Eye,Field Skill,8,1,1,Bravery,100,Collect owner bonuses.,1,I've gained new powers! Niiice.
1020,Gorg,Keen Eye,Field Skill,8,2,,,,,,
1020,Gorg,Keen Eye,Field Skill,8,3,2,Bravery,300,Collect owner bonuses.,3,"I am not blind, you know."
1020,Gorg,Keen Eye,Field Skill,8,4,,,,,,
1020,Gorg,Keen Eye,Field Skill,8,5,3,Bravery,800,Collect owner bonuses.,5,"It's important to make fair,
objective judgments."
1020,Gorg,Fortitude,Field Skill,9,1,1,,,,,
1020,Gorg,Fortitude,Field Skill,9,2,,,,,,
1020,Gorg,Fortitude,Field Skill,9,3,2,Bravery,300,"Speak to Gorg at the inn in
Tantal to view the Heart-to-Heart
""Sweet Strategy"".",,"I'm very sorry about all that...
That dessert was just so distracting!"
1020,Gorg,Fortitude,Field Skill,9,4,,,,,,
1020,Gorg,Fortitude,Field Skill,9,5,3,Bravery,800,Complete a Merc Mission.,4,"A job well done. Now I'll just
whip up a delicious dessert...
Or maybe that can wait for later."
1020,Gorg,Patissier,Field Skill,10,1,,,,,,
1020,Gorg,Patissier,Field Skill,10,2,,,,,,
1020,Gorg,Patissier,Field Skill,10,3,1,Compassion,300,"After Gorg's Heart-to-Heart, go to
Fonsa Myma Port, Uraya and complete
the quest ""Follow Your Passion"".",,"Once this conflict is over, I will make
a name for myself on a different
battlefield...the dessert industry!"
1020,Gorg,Patissier,Field Skill,10,4,2,Compassion,500,"Make desserts.
(Previous instances count toward total.)",10,"I must refine my skills as a pâtissier
as well as a warrior."
1020,Gorg,Patissier,Field Skill,10,5,3,Compassion,800,"Make desserts.
(Previous instances count toward total.)",50,"I feel my skills have come a long way.
What do you think?"
1021,Boreas,,Key,1,1,1,,,,,
1021,Boreas,,Key,1,2,2,Truth,200,"Go to Goldmouth Warehouse in
Argentum and fill the food stash
with cooked food.",,That's the pantry stuffed!
1021,Boreas,,Key,1,3,3,Truth,300,"Go to Goldmouth Warehouse in
Argentum and fill the food stash
with desserts.",,"I got the goods... The sweet, sweet
goods..."
1021,Boreas,,Key,1,4,4,Truth,300,"Go to Goldmouth Warehouse in
Argentum and fill the food stash
with plant-based food.",,"Yum! I got a load of super-nutritious,
wholesome grub!"
1021,Boreas,,Key,1,5,5,Truth,500,"Go to Goldmouth Warehouse in
Argentum and fill the food stash
with interesting drinks.",,"I think I collected a pretty intriguing
selection of drinks there. Gulp!"
1021,Boreas,Open Wide!,Special,2,1,1,,,,,
1021,Boreas,Open Wide!,Special,2,2,2,Bravery,200,Use staple foods.,1,"For little Nopon I suggest a
Juicy Samod!"
1021,Boreas,Open Wide!,Special,2,3,3,Bravery,300,Use staple foods.,4,"For the pretty Blade, I recommend
Poached Fruit Samod!"
1021,Boreas,Open Wide!,Special,2,4,4,Bravery,500,Use staple foods.,4,"For the Blade who suits spectacles, I
recommend Fried Octomayo!"
1021,Boreas,Open Wide!,Special,2,5,5,Bravery,800,Use staple foods.,5,"Must be some more staple foods for me
to try..."
1021,Boreas,Snack On This!,Special,3,1,1,,,,,
1021,Boreas,Snack On This!,Special,3,2,2,Truth,200,Use seafood.,1,"Dromarch really should try the
Dried Sunfish!"
1021,Boreas,Snack On This!,Special,3,3,3,Truth,300,Use seafood.,4,"That weird guy who thinks he's a king
should try some Aromalocaris Sauté!"
1021,Boreas,Snack On This!,Special,3,4,4,Truth,500,Use seafood.,4,"I recommend Fish and Herb Broth
for an adventurous girl's tastebuds!"
1021,Boreas,Snack On This!,Special,3,5,5,Truth,800,Use seafood.,5,"My hunt for the ultimate seafood
never ends..."
1021,Boreas,Gobble 'em Up!,Special,4,1,1,,,,,
1021,Boreas,Gobble 'em Up!,Special,4,2,2,Justice,200,Use sweets.,1,"Nia looks like she'd be into
Cream Orange Paratha..."
1021,Boreas,Gobble 'em Up!,Special,4,3,3,Justice,300,Use sweets.,4,"A budding baker ought to try a
Neon Grape Flan..."
1021,Boreas,Gobble 'em Up!,Special,4,4,4,Justice,500,Use sweets.,4,"A Sno-Bake Cheesecake
for the ladies!"
1021,Boreas,Gobble 'em Up!,Special,4,5,5,Justice,800,Use sweets.,5,Must search for the ultimate desserts...
1021,Boreas,Tasty Snack,Battle Skill,5,1,1,Truth,100,Use drinks.,1,"My journey of food discovery is
only just beginning!"
1021,Boreas,Tasty Snack,Battle Skill,5,2,2,Truth,200,Use drinks.,1,"For Pyra, recommend
Jenerossi Tea!"
1021,Boreas,Tasty Snack,Battle Skill,5,3,3,Truth,300,Use drinks.,4,"A certain serious but oh-so-cool girl
would suit Black Roast Coffee, I think."
1021,Boreas,Tasty Snack,Battle Skill,5,4,4,Truth,500,Use drinks.,4,"I'd recommend Indoline Tea for
someone who loves their brew."
1021,Boreas,Tasty Snack,Battle Skill,5,5,5,Truth,800,Use drinks.,5,Gotta find the best drinks...
1021,Boreas,Look Out!,Battle Skill,6,1,1,,,,,
1021,Boreas,Look Out!,Battle Skill,6,2,2,Truth,200,Use vegetables.,1,"For the master fencer, I recommend
Vinaigrette Ice Cabbage!"
1021,Boreas,Look Out!,Battle Skill,6,3,3,Truth,300,Use vegetables.,4,"For the sister things, I recommend
Steamed Veg Stralu!"
1021,Boreas,Look Out!,Battle Skill,6,4,4,Truth,500,Use vegetables.,4,Stuffed Meaty Carrot for Birdbrain...
1021,Boreas,Look Out!,Battle Skill,6,5,5,Truth,800,Use vegetables.,5,Must find tasty Vegetables!
1021,Boreas,Twang!,Battle Skill,7,1,1,,,,,
1021,Boreas,Twang!,Battle Skill,7,2,2,Truth,200,Use meat.,1,"For Rex, I recommend
Pan-Fried Tartari!"
1021,Boreas,Twang!,Battle Skill,7,3,3,Truth,300,Use meat.,4,"I suggest an Estral Steak for the
hot-blooded guy!"
1021,Boreas,Twang!,Battle Skill,7,4,4,Truth,500,Use meat.,4,"For the one wanting to be strongest,
I suggest Char-Grilled Grumbird!"
1021,Boreas,Twang!,Battle Skill,7,5,5,Truth,800,Use meat.,5,Must search for the greatest meat...
1021,Boreas,Nopon Wisdom,Field Skill,8,1,1,,,,,
1021,Boreas,Nopon Wisdom,Field Skill,8,2,,,,,,
1021,Boreas,Nopon Wisdom,Field Skill,8,3,2,Truth,800,Speak to a Nopon.,50,"For all the good it's done me, I think I
understand the Nopon mind now."
1021,Boreas,Nopon Wisdom,Field Skill,8,4,,,,,,
1021,Boreas,Nopon Wisdom,Field Skill,8,5,3,Truth,800,"Go to Rumbletum Canteen in Argentum
and complete the quest
""Hero of the Nopon"".",,"I feel like I'm about to go on a whole
new culinary journey!"
1021,Boreas,Salvaging Mastery,Field Skill,9,1,1,,,,,
1021,Boreas,Salvaging Mastery,Field Skill,9,2,2,Truth,200,"Speak to Boreas at the inn in
Gormott to view the Heart-to-Heart
""Boreas the Gourmand"".",,"Far as I'm concerned, if it tastes good,
it's food."
1021,Boreas,Salvaging Mastery,Field Skill,9,3,,,,,,
1021,Boreas,Salvaging Mastery,Field Skill,9,4,3,Truth,500,Increase Trust.,3800,Cloud Sea's full of tasty stuff!
1021,Boreas,Salvaging Mastery,Field Skill,9,5,,,,,,
1021,Boreas,Fleet of Foot,Field Skill,10,1,1,,,,,
1021,Boreas,Fleet of Foot,Field Skill,10,2,,,,,,
1021,Boreas,Fleet of Foot,Field Skill,10,3,2,Truth,300,Increase Trust.,1300,"I learned something new!
Want me to show you?"
1021,Boreas,Fleet of Foot,Field Skill,10,4,,,,,,
1021,Boreas,Fleet of Foot,Field Skill,10,5,3,Truth,800,Increase Trust.,9800,"You may refer to me as the
Marquis of Mach Speed!"
1022,Dagas,,Key,1,1,1,,,,,
1022,Dagas,,Key,1,2,2,Bravery,200,Increase Trust.,100,You are to carry out my wishes.
1022,Dagas,,Key,1,3,3,Bravery,200,Increase Trust.,800,"Do you doubt my strength?
When the time comes, I will show you."
1022,Dagas,,Key,1,4,4,Bravery,200,"Speak to Dagas at the inn in Argentum,
then view the Heart-to-Heart
'Blue Blood', in Leftheria.",,"I only unleash my full strength
when I deem it to be necessary."
1022,Dagas,,Key,1,5,5,Bravery,200,Increase Trust.,3800,"Do not trouble me with trifling matters.
I expect you to take care of such
nuisances on your own initiative."
1022,Dagas,Flame Crown,Special,2,1,1,,,,,
1022,Dagas,Flame Crown,Special,2,2,2,Bravery,200,Use Flame Crown.,20,"Be thankful, serf. You have the honor
of witnessing my might."
1022,Dagas,Flame Crown,Special,2,3,3,Bravery,200,"Perform a Driver Combo.
(It's enough to just be present.)",15,"I have deigned to grant you the
opportunity to prove yourself.
Be thankful, serf."
1022,Dagas,Flame Crown,Special,2,4,4,Bravery,200,Defeat a Hool Arachno in Tantal.,5,"This is a chance to prove yourself.
See that you do not disappoint me."
1022,Dagas,Flame Crown,Special,2,5,5,Bravery,200,Use Flame Crown.,26,Behold my distinguished technique!
1022,Dagas,Tyrant Crush,Special,3,1,1,,,,,
1022,Dagas,Tyrant Crush,Special,3,2,2,Bravery,200,Defeat a Prom Piranhax in Uraya.,5,"Do not presume to send me into battle.
That task falls to you."
1022,Dagas,Tyrant Crush,Special,3,3,3,Bravery,200,"In Leftheria, defeat insect monsters
such as Mayn Elucas.
(Excludes unique monsters.)",5,Begone from my sight!
1022,Dagas,Tyrant Crush,Special,3,4,4,Bravery,200,Use Tyrant Crush.,19,I pity the foe who stands against me.
1022,Dagas,Tyrant Crush,Special,3,5,5,Bravery,200,"At the Cliffs of Morytha, defeat insect
monsters such as Sinon Scorpox.
(Excludes unique monsters.)",5,"Next time, leave none alive."
1022,Dagas,Kaiser Flare,Special,4,1,1,,,,,
1022,Dagas,Kaiser Flare,Special,4,2,2,Bravery,200,"Perform a Driver Combo.
(It's enough to just be present.)",10,"You have the honor of fighting for me.
What more could you possibly desire?"
1022,Dagas,Kaiser Flare,Special,4,3,3,Bravery,200,Use Kaiser Flare.,12,Be thankful for my presence!
1022,Dagas,Kaiser Flare,Special,4,4,4,Bravery,200,"In Tantal, defeat insect monsters
such as Hool Arachnos.
(Excludes unique monsters.)",5,"These foul creatures appear
throughout the land..."
1022,Dagas,Kaiser Flare,Special,4,5,5,Bravery,200,Use Kaiser Flare.,16,"The time for frivolities is over.
Behold the ultimate attack."
1022,Dagas,Kaiser Zone,Battle Skill,5,1,1,Bravery,100,Raise Affinity in combat.,3,"More power in my hands?
'Twas a foregone conclusion."
1022,Dagas,Kaiser Zone,Battle Skill,5,2,2,Bravery,200,Raise Affinity in combat.,5,Do not presume to rely on me.
1022,Dagas,Kaiser Zone,Battle Skill,5,3,3,Bravery,200,Raise Affinity in combat.,10,Can you do nothing alone?
1022,Dagas,Kaiser Zone,Battle Skill,5,4,4,Bravery,200,Raise Affinity in combat.,12,"If you need my help so badly,
I will grant you some assistance."
1022,Dagas,Kaiser Zone,Battle Skill,5,5,5,Bravery,200,Raise Affinity in combat.,15,"Our next battle shall be
a sight to behold!"
1022,Dagas,Regal Presence,Battle Skill,6,1,1,,,,,
1022,Dagas,Regal Presence,Battle Skill,6,2,2,Bravery,200,"Collect insects. (Currently held items
count toward total.)",20,"What need have you for these
worthless things?"
1022,Dagas,Regal Presence,Battle Skill,6,3,3,Bravery,200,"Collect insects. (Currently held items
count toward total.)",30,"Why must you amass them in such
great number? Sell them at once!"
1022,Dagas,Regal Presence,Battle Skill,6,4,4,Bravery,200,"Collect insects. (Currently held items
count toward total.)",40,"Why must you persist in collecting
these things? They are of no use to us!"
